,Job ID,URL,Job Title,Job Type,Company Name,Job Location,Job Level,Job Industry,Min Salary,Max Salary,Salary Paid,Date Posted,Contract,Internship,Temporary,Permanent,Job Description,Job Requirements
46,7e0d7177b1bcabba606d73b4c57f65c1,https://www.mycareersfuture.sg/job/senior-data-analyst-rgf-talent-solutions-singapore-7e0d7177b1bcabba606d73b4c57f65c1,Senior Data Analyst,"Permanent, Contract",RGF TALENT SOLUTIONS SINGAPORE PTE. LTD.,71 ROBINSON ROAD 068895,Senior Executive,Information Technology,8000,12500,Monthly,28 Jan 2019,1,0,0,1,"You will be responsible for building operational data visualizations and performing statistical analysis. This includes Quality Control of Data queries or dashboards and support all specializations. You will  work with the Product Support, Operations Management and other stakeholders to improve their models and user experience.    ",Degree holder with 7 years of experience  Past experience in creating data models is a plus. Background in payments / payment fraud with experience in SQL (Superset or PrestoDB).  Strong communication skills and strong team player with ability to work with large sets of data and generate actionable insights
47,5731c18be188d7d1f80a840a834ad207,https://www.mycareersfuture.sg/job/data-scientist-singapore-power-5731c18be188d7d1f80a840a834ad207,Data Scientist,Full Time,SINGAPORE POWER LIMITED,"SP GROUP BUILDING, 2 KALLANG SECTOR 349277",Professional,Information Technology,4000,8000,Monthly,28 Jan 2019,0,0,0,0,"Why Work for Us We Power the Nation.  Make the most of your talents and develop products that can create impact on a national scale. We are an in-house software team, assembled to move with speed and deliver with quality.   We Build Reliable Solutions. For Customers, Company and Country.  You will be part of the Digital Technology Team and together, you will innovate, create, and deploy digital products that will empower more than 3,800 employees within SP Group and improve the quality of life for the 1.5 million commercial, industrial and residential customers that SP Group serves. We build solutions that enable sustainable high quality lifestyles and help consumers save energy and cost, as well as supporting national goals for a sustainable livable city. Now, imagine the impact you can create.   SP Digital Technology aims to use cutting edge technologies to help SP Group to revolutionize future utility/energy industry by providing better services and more efficient energy solutions to our customers. Data charter consists of data engineering, business intelligence, data science/machine learning teams. We oversee and drive all data and AI initiatives for SP group. It includes the following  Build next generation data infrastructure to collect/process/analyze different data from consumers, assets, energy Discover the business problems/opportunities and design data-driven solutions to improve operation/business/customer experience Uncover the actionable insights for multiple stakeholders to drive business growth    The mission of data team is to drive SP to become data-driven company and create data-driven products. As a data team member, you will be responsible for designing, developing and deploying data-driven solutions to create business value. We are looking for a Data Scientist who will help us discover patterns hidden in large amounts of data and make decisions from different sources. Your primary focus will be in applying data wrangling and machine learning techniques to build high quality anomaly detection, prediction and recommendation systems integrated with our products. You will work closely with customers and data engineers to understand the business requirements, in-house infrastructure and help build solutions for different business users.   What You'll Do  Understand business logics from domain experts and come up with reasonable targets for data projects Data fetching from different sources such as database, big data lake running on hadoop/hive Enhancing data by building autonomous pipelines from different sources Data wrangling by preprocessing, cleansing, and feature engineering Applying state-of-art machine learning techniques such as RNN, CNN for predictions and anomaly detections Build agile data products in a team of data engineers, scientists and business users Doing ad-hoc analysis and presenting results in clear manner Guide junior team members on their projects Help find opportunities from different business partners ","What You'll Need We are looking for Passion and Proficiency  Data-oriented personality and software engineering practices Excellent understanding of machine learning models, their pros and cons Experience with common data science toolkits such as Python/R Experience with data visualization tools such as D3.js, matplotlib and etc Proficiency in using query languages such as SQL, Hive Good understanding of statistics, such as distributions, A/B testing, model overfitting/underfitting Experience with one of deep learning libraries such as Tensorflow, Keras, Pytorch, CNTK, MXNet etc Master of Computer Science/Engineering, Applied Mathematics or other engineering related area "
48,b8f943fb05cb5ef1ec504e530dc425f3,https://www.mycareersfuture.sg/job/senior-data-scientist-singapore-power-b8f943fb05cb5ef1ec504e530dc425f3,Senior Data Scientist,Full Time,SINGAPORE POWER LIMITED,"SP GROUP BUILDING, 2 KALLANG SECTOR 349277",Middle Management,Information Technology,8000,14000,Monthly,28 Jan 2019,0,0,0,0,"Why Work for Us We Power the Nation.  Make the most of your talents and develop products that can create impact on a national scale. We are an in-house software team, assembled to move with speed and deliver with quality.   We Build Reliable Solutions. For Customers, Company and Country.  You will be part of the Digital Technology Team and together, you will innovate, create, and deploy digital products that will empower more than 3,800 employees within SP Group and improve the quality of life for the 1.5 million commercial, industrial and residential customers that SP Group serves. We build solutions that enable sustainable high quality lifestyles and help consumers save energy and cost, as well as supporting national goals for a sustainable livable city. Now, imagine the impact you can create.   SP Digital Technology aims to use cutting edge technologies to help SP Group to revolutionize future utility/energy industry by providing better services and more efficient energy solutions to our customers. Data charter consists of data engineering, business intelligence, data science/machine learning teams. We oversee and drive all data and AI initiatives for SP group. It includes the following  Build next generation data infrastructure to collect/process/analyze different data from consumers, assets, energy Discover the business problems/opportunities and design data-driven solutions to improve operation/business/customer experience Uncover the actionable insights for multiple stakeholders to drive business growth    The mission of data team is to drive SP to become data-driven company and create data-driven products. As a data team member, you will be responsible for designing, developing and deploying data-driven solutions to create business value. We are looking for a Data Scientist who will help us discover patterns hidden in large amounts of data and make decisions from different sources. Your primary focus will be in applying data wrangling and machine learning techniques to build high quality anomaly detection, prediction and recommendation systems integrated with our products. You will work closely with customers and data engineers to understand the business requirements, in-house infrastructure and help build solutions for different business users.   What You'll Do  Understand business logics from domain experts and come up with reasonable targets for data projects Data fetching from different sources such as database, big data lake running on hadoop/hive Enhancing data by building autonomous pipelines from different sources Data wrangling by preprocessing, cleansing, and feature engineering Applying state-of-art machine learning techniques such as RNN, CNN for predictions and anomaly detections Build agile data products in a team of data engineers, scientists and business users Doing ad-hoc analysis and presenting results in clear manner Guide junior team members on their projects Help find opportunities from different business partners ","What You'll Need We are looking for Passion and Proficiency  Data-oriented personality and software engineering practices Excellent understanding of machine learning models, their pros and cons Experience with common data science toolkits such as Python/R Experience with data visualization tools such as D3.js, matplotlib and etc Proficiency in using query languages such as SQL, Hive Good understanding of statistics, such as distributions, A/B testing, model overfitting/underfitting Experience with one of deep learning libraries such as Tensorflow, Keras, Pytorch, CNTK, MXNet etc Master or PhD of Computer Science/Engineering, Applied Mathematics or other engineering related area "
49,eedf3e4ed9b4a1109dede573c065e4c7,https://www.mycareersfuture.sg/job/senior-manager-irisnation-singapore-eedf3e4ed9b4a1109dede573c065e4c7,Senior Manager,Full Time,IRISNATION SINGAPORE PTE. LTD.,19 CHINA STREET 049561,Manager,Advertising / Media ,4500,6800,Monthly,27 Jan 2019,0,0,0,0,"We’re Iris Concise (www.Iris-concise.com) – a global growth consultancy with offices across Asia, the US and Europe. We help our clients develop more valuable relationships with their customers. We are entrepreneurs ourselves and believe in offering clients new perspectives. We get to the point. Our business operates across 6 communities of practice – collaborative teams spanning our global offices in which we publish content, deliver projects and develop products. In Singapore we focus on 3 communities – commercial strategy, marketing effectiveness and digital transformation. Data underpins everything we do, and data science makes up our fundamental final community. Concise is part of Iris Worldwide, the global creative innovation network (www.Iris-worldwide.com). We drive business growth with many of the world’s household names –Samsung, Intercontinental Hotels Group, Phillips, Starbucks, Shell and others. Is this You? We’re looking for a strong data analyst, capable of turning a wealth of data into insights that can be used to increase the business impact of CRM, both through retention of existing customers and acquisition from competitors. The right candidate will be a self-motivated individual, capable of both working independently and leading workstreams, as well as collaborating as part of a team. You’ll be working as part of a cross-agency team (data, strategy, creative, production, operations) which is pioneering data-driven marketing for one of the biggest electronics brands in the world.","What are we looking for ? For this role you must have:   Strong, hands-on experience in advanced analytics using SQL or similar   Experience in designing, developing, and applying advanced analytics solutions to commercial and marketing challenges   Experience owning the design and development of analytical projects   The ability to describe analytics and its outputs in a manner which is clearly understood by those without a working knowledge of data   Be capable of presenting data outputs to senior clients   A Bachelors / Masters degree (likely to be in the Economics, Mathematics, or other numerate fields) with 3-5 years of work experience For this role, ideally, you’d have:     An understanding of the broader context of analytics as one pillar of data-driven marketing   Experience working on CRM focussed projects   Experience working with Qlik to build automated dashboards What you’ll do   Work as part of a 10-person core team operating our client’s regional data-driven marketing program (1 x program lead, 4 x analysts, 5 x execution specialists)   Lead the delivery of regular insight deliverables (with the support and guidance of a Senior Data Scientist), producing exploratory analysis which informs business / marketing strategy and campaigns   Measure the effectiveness and business impact of marketing activities, and provide recommendations as to how activities should be optimised   Be responsible for consistently and proactively producing interesting and unexpected insights to our clients, positioning Iris Concise as a leader in data-driven marketing   Likely be 80% - 100% focussed on a single client for the first 6 months of your role    "
50,6e14524c2a61703ef7a0d12144f5474e,https://www.mycareersfuture.sg/job/senior-manager-irisnation-singapore-6e14524c2a61703ef7a0d12144f5474e,Senior Manager,Full Time,IRISNATION SINGAPORE PTE. LTD.,19 CHINA STREET 049561,Middle Management,Advertising / Media ,4500,7000,Monthly,27 Jan 2019,0,0,0,0,"We’re Iris Concise (www.Iris-concise.com) – a global growth consultancy with offices across Asia, the US and Europe. We help our clients develop more valuable relationships with their customers. We are entrepreneurs ourselves and believe in offering clients new perspectives. We get to the point. Our business operates across 6 communities of practice – collaborative teams spanning our global offices in which we publish content, deliver projects and develop products. In Singapore we focus on 3 communities – commercial strategy, marketing effectiveness and digital transformation. Data underpins everything we do, and data science makes up our fundamental final community. Concise is part of Iris Worldwide, the global creative innovation network (www.Iris-worldwide.com). We drive business growth with many of the world’s household names –Samsung, Intercontinental Hotels Group, Phillips, Starbucks, Shell and others. Is this you? We’re looking for a strong data analyst, capable of turning a wealth of data into insights that can be used to increase the business impact of CRM, both through retention of existing customers and acquisition from competitors. The right candidate will be a self-motivated individual, capable of both working independently and leading workstreams, as well as collaborating as part of a team. You’ll be working as part of a cross-agency team (data, strategy, creative, production, operations) which is pioneering data-driven marketing for one of the biggest electronics brands in the world.","What we’re looking for... For this role as Senior Manager,  you must have:   Strong, hands-on experience in advanced analytics using SQL or similar   Experience in designing, developing, and applying advanced analytics solutions to commercial and marketing challenges   Experience owning the design and development of analytical projects   The ability to describe analytics and its outputs in a manner which is clearly understood by those without a working knowledge of data   Be capable of presenting data outputs to senior clients   A Bachelors / Masters degree (likely to be in the Economics, Mathematics, or other numerate fields) with 3-5 years of work experience For this role, ideally, you’d have:     An understanding of the broader context of analytics as one pillar of data-driven marketing   Experience working on CRM focussed projects   Experience working with Qlik to build automated dashboards What you’ll do   Work as part of a 10-person core team operating our client’s regional data-driven marketing program (1 x program lead, 4 x analysts, 5 x execution specialists)   Lead the delivery of regular insight deliverables (with the support and guidance of a Senior Data Scientist), producing exploratory analysis which informs business / marketing strategy and campaigns   Measure the effectiveness and business impact of marketing activities, and provide recommendations as to how activities should be optimised   Be responsible for consistently and proactively producing interesting and unexpected insights to our clients, positioning Iris Concise as a leader in data-driven marketing   Likely be 80% - 100% focussed on a single client for the first 6 months of your role    "
51,cac40e8808a6a0c4112864a0633e3778,https://www.mycareersfuture.sg/job/risk-data-analyst-cac40e8808a6a0c4112864a0633e3778,Risk data Analyst,"Contract, Full Time",Company Undisclosed,,Executive,Banking and Finance,3000,4000,,25 Jan 2019,1,0,0,0,Great opportunity to work with one of the leading banks in Singapore and be a part of Risk Data Mart team for performing daily operational data checks.,"Mandatory Skill-set  Degree or Diploma in Computer Science, Business Studies or other related disciplines; Experienced in data extraction through SQL queries; Has a strong aptitude for numbers and comfortable handling large volumes of data; Meticulous in organizing, reconciling and investigating data and keeping track of progress with minimal supervision; Ability to independently perform and monitor Business As Usual runs, raise and resolve issues; Possess excellent  interpersonal and communication skills.  Desired Skill-set  Work experience in a Bank or financial institution.  Responsibilities  Perform completeness and reconciliation checks of data in Data Mart; Conduct follow-up with respective technology partner for any breaks and variances that are not within thresholds; Communicate and keep the stakeholders inform of any potential delay in BAU run; Build various checks and control mechanisms to ensure the data integrity and completeness; Perform ad hoc data analysis and profiling to support users and data related requests.  Should you be interested in this opportunity, please send your updated resume to apply@sciente.com at the earliest.  Confidentiality is assured, and only shortlisted candidates will be notified.  EA License: 07C5639  "
52,80bfa22b3640dd3083526ddc05ad28d3,https://www.mycareersfuture.sg/job/data-analyst-sbs-transit-80bfa22b3640dd3083526ddc05ad28d3,Data analyst,Full Time,SBS TRANSIT LTD,205 BRADDELL ROAD 579701,Non-executive,Information Technology,,,Monthly,25 Jan 2019,0,0,0,0," Examine data set to uncover pattern, trend, customer preferences/other useful information, and communicate insights derived and provide recommendation to top management Manage cross functional team to keep track of market trends and changes Work with internal stakeholders in planning, formulating and implementing business polices Deliver daily, weekly and monthly operation reports to top management and regulatory bodies Ad-hoc duties and projects "," Minimum Degree/Diploma in Business Administration, Statistics, Analytics or related field Strong attention to details Working knowledge of Oracle SQL, Tableu and Python is required Strong Microsoft Excel skills such as Excel formulas, PowerPivot tables Knowledge in ISO Quality Management System will be an added advantage Ability to work independently and in a team-oriented environment "
53,34f4175aa229b0e405a44ef9f88ff16c,https://www.mycareersfuture.sg/job/quality-data-analyst-adecco-personnel-34f4175aa229b0e405a44ef9f88ff16c,Quality Data Analyst,Contract,ADECCO PERSONNEL PTE LTD,"SHAW CENTRE, 1 SCOTTS ROAD 228208",Junior Executive,"Information Technology, Others",3500,4800,Monthly,24 Jan 2019,1,0,0,0,The Job  Analysing and grading large sets of data relevant to specific markets Investigating and providing feedback on issues reported Validating and correcting data from external sources ,The Talent  Min degree/diploma in any discipline. Strong web analytical and problem solving skills Hands on experience on quantitative analysis are required. Outstanding relationship building and problem solving skills. Required to have good geographical knowledge and the written local language of Korea 
54,53aa81b4703a7168cfd3288ad3625e7b,https://www.mycareersfuture.sg/job/data-analyst-adecco-personnel-53aa81b4703a7168cfd3288ad3625e7b,Data Analyst,Contract,ADECCO PERSONNEL PTE LTD,"SHAW CENTRE, 1 SCOTTS ROAD 228208","Fresh/entry level, Executive",Others,3500,5800,Monthly,24 Jan 2019,1,0,0,0,"Experience in analysing large data sets and generating reports that identify patterns. Description  Accountable for the day-to-day evaluations for the Japanese Market and ensuring projects are completed on time.  Oversee the quality of ratings, collaborate and provide feedback Create high quality reports analyzing the issues and patterns  and provide insights to the backend team Able to train and lead fellow Analysts. Explore new relevance algorithms and features by rating pages and providing feedback to the backend team for improvement. Use metrics and query logs to uncover relevance and data issues and suggest chain     "," This role supports the Japan market and need to be proficient in Japanese language and cultural Works well with multi-functional teams, Engineers/Data Scientists who build complex algorithms. Ability to work effectively in a team environment with strong interpersonal skills. Strong quantitative skills, including analytical abilities and math proficiency. Strong analytical and problem-solving skills. Excellent verbal and written communication skills. Ability to work successfully with teams on multiple projects under tight deadlines. High attention to detail. Enthusiastic in bringing new, innovative ideas Proficient in Excel and sensitive to numbers "
55,962b6b110b66841082656a7f6fc8c7eb,https://www.mycareersfuture.sg/job/market-analyst-grabtaxi-holdings-962b6b110b66841082656a7f6fc8c7eb,Market Analyst (Data),Full Time,GRABTAXI HOLDINGS PTE. LTD.,"OUE DOWNTOWN, 6 SHENTON WAY 068809",Executive,Others,3000,6000,Monthly,24 Jan 2019,0,0,0,0,"Get to Know Our Team: The team dubbed the “cool kids” is unconventional, exciting, and mysterious. We embrace teamwork, diversity, creativity, humor, and diligence.   Get to Know the Role: The team takes on some of the most challenging and fascinating market research in the fields of transport, food delivery, payments, and platform services. We apply both traditional and offbeat techniques to form key analytical perspectives of the ever-changing market. We promote a culture where we enjoy raising the bar constantly for ourselves and others, and that strongly supports the freedom to explore and innovate.   The day-to-day activities:   Use quantitative tools to provide uncover strategic and operational insights on various business verticals, regional markets, competitors, and any aspect of the external environment to help shape key stakeholders' perspectives.   Explore, analyze and aggregate data sets to provide actionable information. Create intuitive visualizations to convey broader these results to key stakeholders. Gather, analyze and disseminate insights.   Explore and create new data sources from time to time to further the team’s information-gathering capabilities.   Market Analyst (Data) is not characterized by the following:   Specializing in ETL, pipelining and other data infrastructure tasks. Though it is common to build and maintain some pipelines, we have a dedicated Data Engineering team for this.   Building, training and deploying machine learning models to production in support of our App. Most production models related to our App are managed by our Engineering and Data Science teams.   Taking an academic approach to Grab’s data. That is handled by our core Data Science team.   Responding to ad-hoc data requests from business teams. Most of the operational dashboards are maintained by our Data Analytics team.  ","The Must-haves:  A Bachelor's degree in any field. Strong foundation in data query/wrangling using SQL, python/R/Scala and data visualisation using tools like Tableau. An attitude of self-motivation, effective time management, and the ability to operate in a dynamic and fast-paced working environment. Experience in business, strategy and/or tech consulting would be an advantage. "
56,7b9dca9acb10200b5152f48c6e23d25d,https://www.mycareersfuture.sg/job/digital-data-analyst-kerry-consulting-7b9dca9acb10200b5152f48c6e23d25d,Digital Data Analyst,Permanent,KERRY CONSULTING PTE. LTD.,"SUNTEC TOWER FOUR, 6 TEMASEK BOULEVARD 038986",Middle Management,Information Technology,6000,10000,Monthly,23 Jan 2019,0,0,0,1,"- Global Consumer Brand - Aggressive and high growth business - Excellent developmental opportunities across the region  Our Client is a Global Consumer Leader and is looking to hire a Regional Digital Data Analyst for the Asia Pacific region. Reporting to the Head of Digital Experience, you will play an instrumental role in building the Firm’s digital and data platforms and capabilities to provide market and consumer insights for respective countries. Support the business on the usage and application of digital and data. Design and manage an integrated analytics dashboard which delivers effective insights to meet the strategic requirements.  Assist and champion the implementation of a customer-led culture, working with the Regional Functions to help better define and understand our customers.  ","The ideal candidate has at least 5 years in digital roles within eCommerce. Experience in data management capacity is mandatory. The ideal candidate brings with him/her strong interpersonal and influencing skills. This is a high frequency travel role across Asia Pacific region. To apply, please submit your resume (in MS Word format) to Alicia Chew, Registration No: R1435541 Licence No: 16S8060 at ai@kerryconsulting.com, quoting job title and reference number AI15104.  We regret only shortlisted candidates will be notified."
57,24926b459347ba55308cd4fa6b57d7b5,https://www.mycareersfuture.sg/job/data-analyst-transformation-project-chandler-macleod-group-24926b459347ba55308cd4fa6b57d7b5,"Data Analyst, Transformation Project",Contract,CHANDLER MACLEOD GROUP PTE. LTD.,"KECK SENG TOWER, 133 CECIL STREET 069535",Senior Executive,Information Technology,4000,6000,Monthly,23 Jan 2019,1,0,0,0," 23 Months Contract Global bank, based in CBD Up to $5,500 monthly  An established commercial bank is currently undergoing a business transformation process therefore we are recruiting an experience Data Analyst to support the team in ensuring smooth transition. The ideal candidate should come with a few years of experience in leveraging data, empowering business pain points and helping the team to uncover growth opportunities. In return, you will be working for a global brand and be responsible for the success of this huge transformation process. Responsibilities:  You will play a lead role in business transformation process in migrating cards portfolio and acquisitions Collaborate with various in-country team in assessing the transformation journey End to end project planning and management which include documentation, milestone tracking and providing results Understanding the breath and extent of project migration and provide necessary back up plan should there be any ","Requirements:  Bachelor Degree with 3+ years experience in data/business analyst, project migration or business transformation role ideally within banking and financial industry Excellent project management capability and ability to work with in a cross-functional settings Analytical-thinking, meticulous with strong partnership experience Keen to commit for 23-months contract  Interested parties please click ""Apply Now""    Chandler Macleod Group Pte Ltd, EA Licence: 11C3837 Reference Number: 18697_154814877202267 Contact Details: JJuzailah Khatmin (EA Reg. No. R1110441)"
58,791c9b319e8fc26ee88a691f7f4867c9,https://www.mycareersfuture.sg/job/commercial-data-analyst-gmp-recruitment-services-791c9b319e8fc26ee88a691f7f4867c9,"Commercial Data Analyst (East, Advanced Excel, SQL, Tableau, Up to $5.5K)","Permanent, Full Time",GMP RECRUITMENT SERVICES (S) PTE LTD,"ONE FINLAYSON GREEN, 1 FINLAYSON GREEN 049246","Executive, Senior Executive",Banking and Finance,4500,5500,Monthly,23 Jan 2019,0,0,0,1," A well-established FMCG.  Responsibilities:​​​ To provide financial, commercial and strategic support to the Regional and Commercial Directors and providing valuable insights that drives commercial results.   Key Responsibilities: Planning and Performance Monitoring  Highlight future risks and opportunities through data mining of internal and external data. Provide commentary to be included in the monthly business reviews. Analyzing and explaining current and historic performance, providing effective commercial business challenge to ensure key commercial targets are achieved or beaten.  Provide meaningful analysis and collaborate to produce insight  Understand the drivers of current performance. Use internal and external information to extrapolate future performance based on scenario planning. Work with business partners to turn analysis into value adding insight. Produce actionable insight that the enables the commercial team to improve commercial performance.  Manage strategic objectives  Work with business partner to produce the strategic plan using insightful analysis. Turn the strategic plan into strategic objectives. Support the production of commercially viable business cases to deliver the strategic initiatives. Turn strategic initiatives into budget deliverables. Monitor and track the delivery of strategic initiatives.  Projects  Analysis of business investments such as performing risk assessments and profitability analysis to support management in strategic decision-making.   ","Requirements:  Degree in Business Administration, Economics, Mathematics, Finance or Accountancy; from recognized University. At least 5 years of relevant experience in handling big data, perform data mining role on a daily basis and present findings/recommendations to Senior Management. Excellent analytical skills, with proven track record in identifying issues and delivering solutions. Commercially focused professional with a pro-active outlook. Strong communication skills including the ability to translate numbers into a business story. Strong stakeholder management and ability to communicate with all levels of the business. Previous experience in a Finance Business Partnering role is an advantage. Advanced Microsoft Excel skills is required. Experience with a BI tool i.e. Tableau, Alteryx is desirable. Knowledge in SQL. Strong bias towards action - output driven.  ​​Other Information:​  Working Location: Tampines. Working Hours: Mondays to Fridays, 8.30am to 5.30pm.  To apply, please visit www.gmprecruit.com and search for Job Reference: 13862. To learn more about this opportunity, please contact Novita Tan at novita.adisutanto@gmprecruit.com We regret that only shortlisted candidates will be notified. GMP Recruitment Services (S) Pte Ltd | EA License: 09C3051 | EA Personnel: Novita Tan | Registration No: R1220374"
59,a17b2cb30afd62ddc9d73df3948816a8,https://www.mycareersfuture.sg/job/senior-data-analyst-99-a17b2cb30afd62ddc9d73df3948816a8,Senior Data Analyst,"Permanent, Full Time",99 PTE. LTD.,71 AYER RAJAH CRESCENT 139951,"Professional, Executive, Senior Executive",Engineering,3600,4500,Monthly,22 Jan 2019,0,0,0,1,"99.co is looking for a Senior Data Analyst to join our diverse team of people who are passionate about taking the real estate industry properly into the age of technology through innovation and a desire to solve its multitude of challenges. A numbers person, a communicator and a storyteller all in one, the analyst would partner closely with the product team to identify new opportunities and translate data to useful and actionable insights; steering and guiding the company in making effective product and business decisions. What you'll do:  Take ownership in delivering prompt, accurate and reliable data analysis in your area of ownership Partner closely with product and business teams on strategic deep dives, plan data metrics, and ad-hoc data requests Identify, analyse, and interpret trends or patterns in complex data sets Source and analyse consumer and agent behaviour data to help us improve existing algorithms Partner with business leads to understand, predict and provide solutions for the respective teams' data needs Locate and define new process improvement opportunities Taking lead on projects, as needed. ","What you are/have/will be:  4-6 years of working experience in an analytics role is preferred Familiarity with Python and SQL, R is a bonus Able to embrace both the charms of individuality and teamwork Strong critical thinking with the ability to organise and prioritise data requirements and needs from business stakeholders in a logical manner Detail oriented and be able to work efficiently in a fast-paced team environment Always excited in learning new technologies and translating data into business solutions Detail-oriented or someone who reads everything and will paste an html peace character somewhere in your application ;) "
60,d8fc06c411925aea9449ce92e0e77cc1,https://www.mycareersfuture.sg/job/data-analyst-optimum-solutions-d8fc06c411925aea9449ce92e0e77cc1,"Data Analyst (SAS, R or Python)",Contract,OPTIMUM SOLUTIONS (SINGAPORE) PTE LTD,"PLAZA 8 @ CBP, 1 CHANGI BUSINESS PARK CRESCENT 486025","Senior Management, Manager",Information Technology,5000,7500,,22 Jan 2019,1,0,0,0,"Optimum Solutions (Company Registration Number: 199700895N), is a full spectrum Software Solutions and Services Company. Software services from Optimum are designed to deliver Enterprise Client-Server/ Multi-tier and Web based solutions across the entire value chain, spanning on-site consulting services to turnkey software projects. We started our operations in March 1997. Role : Data Analyst (SAS, R or Python)","Essential Technical Skills:  §  Degree in Finance, Statistics, Computer Science or related field §  Knowledge of either SAS, R or Python §  Good understanding of Hadoop Database §  Strong Knowledge of Tableau or similar visualization tools §  Proficient in excel and SQL §  Knowledge of statistical modelling and machine learning will be an added plus §  Understanding of the ETL process  Engage and execute the dashboards on Tableau or similar visualization tools Explore statistical and automation tools like R, SAS, Python for predictive and prescriptive analytics  Engage relevant technology teams to embed advanced statistical tools"
61,631ebc36a74a85ee710dd711480e199d,https://www.mycareersfuture.sg/job/data-analyst-database-analyst-groupm-asia-pacific-holdings-631ebc36a74a85ee710dd711480e199d,Data Analyst - Database Analyst,Full Time,GROUPM ASIA PACIFIC HOLDINGS PTE. LTD.,"CHINA SQUARE CENTRAL, 18 CROSS STREET 048423",Executive,Advertising / Media ,,,Monthly,21 Jan 2019,0,0,0,0,"This role acts as a specialist to agency teams in all areas concerning the data platform and analytics services. You will be looked upon to provide designing, building and managing of data from various data platforms, as well as building efficient campaign analysis solutions to meet specific clients’ requirements. 3 best things about the job:  A role where you like to see yourself providing creative ideas to analyze post-campaign analysis and you have a liking for numbers! A role where you not only participate in day to day operational work but will be looked upon to generate ideas and initiatives proactively to drive client business needs A fantastic chance to build on regional exposure across multiple markets across APAC and develop strong project management skills with global teams   Measures of success – In three months:  Be familiar with multiple data and analytics platforms across multi markets to be able to support Regional team with collation and analysis of marketing performance.  In six months:  Own the build of various data sources (e.g. Datarama / Datamart) to support local markets with creative dashboard builds to help their reporting needs Be familiar in Adobe Analytics, AdWords, Facebook, Twitter, DCM to help deliver best practice in campaign set up Support trading team and client team with topline performance insights  In twelve months:  Able to manage builds for larger and more complex data management with minimal guidance. Also, you would be confident in discussing requirements from agency and client teams, driving data and analytics solutions to build credibility based on your business knowledge and experience gained. You, along with data manager, will be the go to people to provide oversight of performance marketing channels impact on business goals and help to drive optimization strategies based on your extensive understanding of campaign performance You will be able to recommend solutions and ideas to get the most out of data, support in data partnership conversations and be able to distill those ideas in to how they will support business goals   Responsibilities of the role:  Support Engagement/Business Lead to plan and design efficient online/offline campaign reporting solutions to meet agency and local market requirements Support agency teams in campaign insights demonstrations (internal and external) with creative dashboards Understanding of SQL/Python scripting to manage data and documenting instructions for everyone’s knowledge Comfortable with communicating and working with multiple WPP agency teams Understanding of marketing dimensions and metrics for campaign analysis and ad effectiveness and being able to effectively communicate and recommend where uplifts to performance can be delivered   What you will need:  Background in data management and analysis with a keen interest in leveraging data and technology to provide insights and analysis for advertisers and media agencies Experience with database concepts and big data platforms Experience with key data visualization tools including Datorama, Tableau, Power BI and Qlikview will be highly valued Ability to work collaboratively with multi-cultural business partners and stakeholders, work effectively within cross-functional teams Strong written and oral communication skills, ability to communicate effectively with business users from various teams   About Mindshare Mindshare, the global media agency network, and part of WPP, the largest marketing communications network in the world, has more than 7,000 employees, in 116 offices across 86 countries. Mindshare APAC has won over 300 awards in 2014/2015 and was the most awarded agency at the 2015 Campaign Asia Awards Festival. Mindshare was also recognised as the SMARTIES™ APAC ‘Agency Network of the Year 2015’ for the third consecutive year. Mindshare is also home to The 2015 Festival of Media Asia Pacific Rising Star – Jason Maggs. To learn more about Mindshare and our philosophy of Original Thinking, visit us at www.mindshareworld.com About Singapore GroupM Singapore operates in one of the most dynamic and exciting environments in the world. Although it is a small domestic market, there is a vibrant media industry which is undergoing rapid evolution as digital technology reshapes the way marketing supports advertisers’ needs. Being at the crossroads of Asia means that aside from the local clients and media owners, we also have a high proportion of multi-national clients and media owners. As the largest media investment management company in Singapore with over 41% market share (Recma) and over 650 employees, GroupM Singapore is the premiere organisation to join and develop a career in. GroupM APAC is committed to fostering a culture of diversity and inclusion. Our people are our strength so we respect and nurture their individual talent and potential.      ","What you will need:  Background in data management and analysis with a keen interest in leveraging data and technology to provide insights and analysis for advertisers and media agencies Experience with database concepts and big data platforms Experience with key data visualization tools including Datorama, Tableau, Power BI and Qlikview will be highly valued Ability to work collaboratively with multi-cultural business partners and stakeholders, work effectively within cross-functional teams Strong written and oral communication skills, ability to communicate effectively with business users from various teams "
